invoice_id,vendor_id,po_id,contract_id,processor_id,market,currency,invoice_date,invoice_receipt_date,invoice_amount,invoice_payment_term,invoice_priority,approval_status,scenario_label,vendor_name,vendor_category,vendor_country,vendor_payment_term,vendor_risk_rating,historical_early_payment_rate,po_payment_term,po_amount,buying_team,contract_payment_term,agreement_type,sap_due_date,sap_payment_release_date,payment_status,payment_method,queue_entry_date,queue_age_days,workflow_status,workflow_notes,manual_override_flag,sap_error_code,time_of_day,processor_name,team,avg_daily_volume,historical_manual_override_rate,historical_early_release_rate,upr_flag,upr_reason,upr_approval_status,upr_requested_by,upr_documented_flag,source_of_truth_payment_term,contractual_due_date,recommended_release_date,days_to_contractual_due_date,days_paid_early,early_payment_flag,payment_term_mismatch_flag,po_invoice_term_delta,sap_contract_due_date_delta,vendor_early_payment_rate,processor_early_release_rate,processor_manual_override_rate,month_end_flag,weekend_release_flag,high_value_invoice_flag,upr_missing_but_early_flag,sap_error_present_flag,market_risk_score,workflow_risk_signal,approval_risk_score,amount_log,amount_band,root_cause_label,invoice_month,rule_based_term,rule_based_recommended_release_date,target_adjustment_days,true_recommended_release_date,predicted_adjustment_days,override_confidence,risk_score,predicted_root_cause,rule_flags,rule_flag_count,recommended_action,status,risk_band,risk_explanation,root_cause_narrative,is_flagged
INV00003908,V00026,PO0000013,CT000026,P0024,USA,GBP,2025-02-15,2025-02-17,73270.67,60,Medium,Approved,CORA_SAP_SYSTEM_ERROR,Donovan-Salinas,Facilities,USA,60,High,0.1665,45,19168.1,Nutrition,60,Standard,2025-04-23,2025-03-16,Queued,Cheque,2025-02-18,9,Pending,Cora/SAP date logic issue detected with code SAP_BLOCK_MISS; payment term mapping requires review.,0,SAP_BLOCK_MISS,Evening,Processor 024,AP LATAM,74,0.359,0.0502,0,,Not Applicable,,0,60,2025-04-18,2025-04-24,33,33,1,1,-15,5,0.1665,0.0502,0.359,0,1,0,1,1,0.25,0.65,0.2,11.201929319305895,Very High,System error,2025-03,60,2025-04-18,7,2025-04-25,6,0.8333,0.6388693075440923,System error,Release before contractual due date; 15+ days early; UPR missing but paid early; SAP due date differs from contract; PO/invoice payment term mismatch,5,HOLD,Review Required,High,"Invoice INV00003908 has been flagged because it is scheduled to release 33 days before the contractual due date, UPR flag is missing, manual override is not present, and the vendor historical early payment rate is 16.7%. Recommended action: HOLD.",The invoice shows indicators of SAP/Cora date or payment term logic issues. The due date mapping should be corrected before payment release.,1
INV00003910,V00114,PO0000210,CT000114,P0012,Brazil,IDR,2025-11-15,2025-11-18,15378.85,60,High,Pending,BEHAVIOURAL_QUEUE_CLEARANCE,"Nelson, Howell and Garcia",Raw Materials,Brazil,60,Low,0.0452,60,227389.44,Foods,60,Strategic,2026-01-17,2025-12-17,Held,SEPA,2025-11-19,23,Pending,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Afternoon,Processor 012,AP India,180,0.5169,0.3741,0,,Not Applicable,,0,60,2026-01-17,2026-01-17,31,31,1,0,0,0,0.0452,0.3741,0.5169,0,0,0,1,0,0.42,0.7,0.55,9.640813490086197,Medium,Behavioural,2025-12,60,2026-01-17,-2,2026-01-15,0,0.6667,0.8242698906106257,Behavioural,Release before contractual due date; 15+ days early; UPR missing but paid early; Manual override,4,HOLD,Review Required,Critical,"Invoice INV00003910 has been flagged because it is scheduled to release 31 days before the contractual due date, UPR flag is missing, manual override is present, and the vendor historical early payment rate is 4.5%. Recommended action: HOLD.","The invoice appears to be driven by manual release behaviour, likely related to queue clearance or backlog pressure. AP leadership should review processor behaviour.",1
INV00003911,V00135,PO0000596,CT000135,P0012,Germany,USD,2025-06-12,2025-06-15,3370.15,30,High,Approved,LOW_RISK_STANDARD_PROCESS,"Kim, Daniels and Newton",IT Services,Germany,30,Low,0.0649,30,138439.06,Corporate,30,Standard,2025-07-12,2025-07-17,Queued,ACH,2025-06-18,8,Released,Scenario LOW_RISK_STANDARD_PROCESS: standard queue movement; payment not before contractual due date.,1,NONE,Afternoon,Processor 012,AP India,180,0.5169,0.3741,0,,Not Applicable,,0,30,2025-07-15,2025-07-15,-2,0,0,0,0,-3,0.0649,0.3741,0.5169,0,0,0,0,0,0.18,0.0,0.2,8.123009211425936,Low,Not applicable / on-time,2025-07,30,2025-07-15,1,2025-07-16,0,0.8333,0.681241537785715,Not applicable / on-time,SAP due date differs from contract; Manual override,2,DEFER,Deferred,High,"Invoice INV00003911 has been flagged because it is scheduled to release 0 days before the contractual due date, UPR flag is missing, manual override is present, and the vendor historical early payment rate is 6.5%. Recommended action: DEFER.",No early-payment root cause is required because the invoice is not scheduled before the contractual due date.,1
INV00003914,V00309,PO0000971,CT000309,P0036,USA,GBP,2025-12-07,2025-12-11,3953.37,45,High,Approved,BEHAVIOURAL_QUEUE_CLEARANCE,Lutz Inc,Logistics,USA,45,Low,0.2302,45,112699.61,Home Care,45,Standard,2026-01-25,2025-12-12,Queued,SEPA,2025-12-15,21,Pending,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Late Night,Processor 036,AP India,167,0.3129,0.482,0,,Not Applicable,,0,45,2026-01-25,2026-01-25,44,44,1,0,0,0,0.2302,0.482,0.3129,0,0,0,1,0,0.25,0.7,0.2,8.282576575478032,Low,Behavioural,2025-12,45,2026-01-25,1,2026-01-26,0,0.8333,0.9182520532749548,Behavioural,Release before contractual due date; 15+ days early; UPR missing but paid early; Manual override,4,HOLD,Review Required,Critical,"Invoice INV00003914 has been flagged because it is scheduled to release 44 days before the contractual due date, UPR flag is missing, manual override is present, and the vendor historical early payment rate is 23.0%. Recommended action: HOLD.","The invoice appears to be driven by manual release behaviour, likely related to queue clearance or backlog pressure. AP leadership should review processor behaviour.",1
INV00003916,V00243,PO0000292,CT000243,P0088,USA,MXN,2025-12-16,2025-12-19,3816.46,45,High,Approved,CORA_SAP_SYSTEM_ERROR,Jackson-Simmons,Raw Materials,USA,30,High,0.4355,60,67816.71,Beauty,30,Standard,2026-01-18,2026-01-05,Queued,ACH,2025-12-19,5,Approved,Cora/SAP date logic issue detected with code DATE_MAP_ERR; payment term mapping requires review.,0,DATE_MAP_ERR,Morning,Processor 088,AP Europe,137,0.0483,0.2499,0,,Not Applicable,,0,30,2026-01-18,2026-01-24,13,13,1,1,15,0,0.4355,0.2499,0.0483,0,0,0,1,1,0.25,0.65,0.2,8.247340558976333,Low,System error,2026-01,30,2026-01-18,6,2026-01-24,6,1.0,0.6039099952555622,System error,Release before contractual due date; UPR missing but paid early; PO/invoice payment term mismatch; Repeat vendor early payment pattern,4,DEFER,Deferred,High,"Invoice INV00003916 has been flagged because it is scheduled to release 13 days before the contractual due date, UPR flag is missing, manual override is not present, and the vendor historical early payment rate is 43.5%. Recommended action: DEFER.",The invoice shows indicators of SAP/Cora date or payment term logic issues. The due date mapping should be corrected before payment release.,1
INV00003917,V00385,PO0000072,CT000385,P0082,UK,MXN,2025-10-26,2025-10-26,11958.1,45,Medium,Approved,PAYMENT_TERM_MISMATCH,Martinez PLC,Marketing,UK,30,Low,0.067,30,32893.5,Foods,60,Standard,2025-12-22,2025-11-21,Held,Wire,2025-10-26,12,Released,Cora/SAP date logic issue detected with code DATE_MAP_ERR; payment term mapping requires review.,0,DATE_MAP_ERR,Evening,Processor 082,AP LATAM,157,0.1671,0.2869,0,,Not Applicable,,0,60,2025-12-25,2025-12-31,34,34,1,1,-15,-3,0.067,0.2869,0.1671,0,0,0,1,1,0.22,0.65,0.2,9.389247773837017,Medium,System error,2025-11,60,2025-12-25,8,2026-01-02,6,0.6667,0.5746728495898521,System error,Release before contractual due date; 15+ days early; UPR missing but paid early; SAP due date differs from contract; PO/invoice payment term mismatch,5,HOLD,Review Required,Medium,"Invoice INV00003917 has been flagged because it is scheduled to release 34 days before the contractual due date, UPR flag is missing, manual override is not present, and the vendor historical early payment rate is 6.7%. Recommended action: HOLD.",The invoice shows indicators of SAP/Cora date or payment term logic issues. The due date mapping should be corrected before payment release.,1
INV00003918,V00278,PO0000371,CT000278,P0052,Brazil,USD,2025-03-28,2025-04-01,3436.44,45,High,Approved,BEHAVIOURAL_QUEUE_CLEARANCE,Henderson LLC,Packaging,Brazil,45,Medium,0.3234,45,9119.73,Nutrition,45,Strategic,2025-05-16,2025-04-20,Queued,Wire,2025-04-03,15,Approved,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Late Night,Processor 052,AP India,48,0.3964,0.4174,0,,Not Applicable,,0,45,2025-05-16,2025-05-16,26,26,1,0,0,0,0.3234,0.4174,0.3964,0,1,0,1,0,0.42,0.7,0.2,8.14248228727704,Low,Behavioural,2025-04,45,2025-05-16,-1,2025-05-15,0,0.8333,0.7517132246279473,Behavioural,Release before contractual due date; 15+ days early; UPR missing but paid early; Manual override; Repeat vendor early payment pattern,5,HOLD,Review Required,High,"Invoice INV00003918 has been flagged because it is scheduled to release 26 days before the contractual due date, UPR flag is missing, manual override is present, and the vendor historical early payment rate is 32.3%. Recommended action: HOLD.","The invoice appears to be driven by manual release behaviour, likely related to queue clearance or backlog pressure. AP leadership should review processor behaviour.",1
INV00003922,V00340,PO0000121,CT000340,P0060,Mexico,BRL,2025-10-06,2025-10-13,15988.3,45,Medium,Approved,CORA_SAP_SYSTEM_ERROR,Lewis LLC,Marketing,Mexico,45,Low,0.2741,30,12100.25,Foods,45,Standard,2025-11-17,2025-10-24,Queued,ACH,2025-10-15,9,Held,Cora/SAP date logic issue detected with code DATE_MAP_ERR; payment term mapping requires review.,1,DATE_MAP_ERR,Morning,Processor 060,AP Africa,107,0.2231,0.1824,0,,Not Applicable,,0,45,2025-11-27,2025-12-03,34,34,1,1,-15,-10,0.2741,0.1824,0.2231,0,0,0,1,1,0.36,0.65,0.2,9.679675027508893,Medium,System error,2025-10,45,2025-11-27,7,2025-12-04,6,0.8333,0.7751688791837471,System error,Release before contractual due date; 15+ days early; UPR missing but paid early; SAP due date differs from contract; PO/invoice payment term mismatch; Manual override; Repeat vendor early payment pattern,7,HOLD,Review Required,High,"Invoice INV00003922 has been flagged because it is scheduled to release 34 days before the contractual due date, UPR flag is missing, manual override is present, and the vendor historical early payment rate is 27.4%. Recommended action: HOLD.",The invoice shows indicators of SAP/Cora date or payment term logic issues. The due date mapping should be corrected before payment release.,1
INV00003923,V00154,PO0000247,CT000154,P0001,Brazil,GBP,2025-04-23,2025-04-28,6928.24,60,Medium,Approved,LOW_RISK_STANDARD_PROCESS,Taylor-Mayer,Marketing,Brazil,60,Low,0.4477,60,47734.02,Foods,60,Standard,2025-06-27,2025-06-23,Queued,ACH,2025-04-29,17,Approved,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Morning,Processor 001,AP India,155,0.4192,0.2754,0,,Not Applicable,,0,60,2025-06-27,2025-06-28,4,4,1,0,0,0,0.4477,0.2754,0.4192,0,0,0,1,0,0.42,0.7,0.2,8.843505418060294,Low,Behavioural,2025-06,60,2025-06-27,1,2025-06-28,1,1.0,0.6875863576946398,Behavioural,Release before contractual due date; UPR missing but paid early; Manual override; Repeat vendor early payment pattern,4,APPROVE,Ready to Release,High,"Invoice INV00003923 has been flagged because it is scheduled to release 4 days before the contractual due date, UPR flag is missing, manual override is present, and the vendor historical early payment rate is 44.8%. Recommended action: APPROVE.","The invoice appears to be driven by manual release behaviour, likely related to queue clearance or backlog pressure. AP leadership should review processor behaviour.",1
INV00003924,V00106,PO0001018,CT000106,P0012,Indonesia,IDR,2025-10-02,2025-10-09,70159.87,30,High,Approved,HIGH_VALUE_MANUAL_OVERRIDE,Alexander-Everett,Raw Materials,Indonesia,30,Low,0.1503,30,105168.2,Nutrition,30,Standard,2025-11-08,2025-10-12,Queued,ACH,2025-10-11,1,Approved,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Afternoon,Processor 012,AP India,180,0.5169,0.3741,0,,Not Applicable,,0,30,2025-11-08,2025-11-08,27,27,1,0,0,0,0.1503,0.3741,0.5169,0,1,0,1,0,0.38,0.7,0.2,11.158546027197232,Very High,Behavioural,2025-10,30,2025-11-08,1,2025-11-09,0,0.8333,0.7261350228158504,Behavioural,Release before contractual due date; 15+ days early; UPR missing but paid early; Manual override,4,HOLD,Review Required,High,"Invoice INV00003924 has been flagged because it is scheduled to release 27 days before the contractual due date, UPR flag is missing, manual override is present, and the vendor historical early payment rate is 15.0%. Recommended action: HOLD.","The invoice appears to be driven by manual release behaviour, likely related to queue clearance or backlog pressure. AP leadership should review processor behaviour.",1
INV00003930,V00263,PO0001155,CT000263,P0052,USA,ZAR,2025-01-09,2025-01-11,42416.31,30,Medium,Approved,BEHAVIOURAL_QUEUE_CLEARANCE,Wallace PLC,Packaging,USA,30,Medium,0.2239,30,37745.13,Beauty,30,Standard,2025-02-10,2025-01-24,Queued,Wire,2025-01-13,10,Approved,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Evening,Processor 052,AP India,48,0.3964,0.4174,0,,Not Applicable,,0,30,2025-02-10,2025-02-10,17,17,1,0,0,0,0.2239,0.4174,0.3964,0,0,0,1,0,0.25,0.7,0.2,10.655311812623747,Very High,Behavioural,2025-01,30,2025-02-10,-1,2025-02-09,0,0.8333,0.731012881582846,Behavioural,Release before contractual due date; 15+ days early; UPR missing but paid early; Manual override,4,HOLD,Review Required,High,"Invoice INV00003930 has been flagged because it is scheduled to release 17 days before the contractual due date, UPR flag is missing, manual override is present, and the vendor historical early payment rate is 22.4%. Recommended action: HOLD.","The invoice appears to be driven by manual release behaviour, likely related to queue clearance or backlog pressure. AP leadership should review processor behaviour.",1
INV00003932,V00230,PO0001220,CT000230,P0072,India,GBP,2025-12-02,2025-12-07,15119.41,30,Medium,Approved,BEHAVIOURAL_QUEUE_CLEARANCE,Moore Ltd,Professional Services,India,30,Low,0.1792,30,60557.58,Beauty,30,Standard,2026-01-06,2025-12-02,Queued,NEFT,2025-12-09,17,Released,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Afternoon,Processor 072,AP Africa,188,0.3462,0.3203,0,,Not Applicable,,0,30,2026-01-06,2026-01-07,35,35,1,0,0,0,0.1792,0.3203,0.3462,0,0,0,1,0,0.35,0.7,0.2,9.623800765767998,Medium,Behavioural,2025-12,30,2026-01-06,1,2026-01-07,1,1.0,0.6941075281534826,Behavioural,Release before contractual due date; 15+ days early; UPR missing but paid early; Manual override,4,HOLD,Review Required,High,"Invoice INV00003932 has been flagged because it is scheduled to release 35 days before the contractual due date, UPR flag is missing, manual override is present, and the vendor historical early payment rate is 17.9%. Recommended action: HOLD.","The invoice appears to be driven by manual release behaviour, likely related to queue clearance or backlog pressure. AP leadership should review processor behaviour.",1
INV00003933,V00232,PO0001204,CT000232,P0076,UK,USD,2025-03-17,2025-03-20,8979.2,90,High,Approved,PAYMENT_TERM_MISMATCH,Turner-Franco,Facilities,UK,60,Medium,0.2994,30,75071.97,Home Care,60,Standard,2025-05-05,2025-04-16,Queued,Wire,2025-03-22,0,Pending,"Early release detected with no documented UPR, system defect, or clear audit owner. Categorized as insufficient audit trail requiring investigation.",0,NONE,Afternoon,Processor 076,AP Africa,48,0.1608,0.341,0,,Not Applicable,,0,60,2025-05-19,2025-05-24,33,33,1,1,-60,-14,0.2994,0.341,0.1608,0,0,0,1,0,0.22,0.6,0.2,9.102777432763157,Medium,System error,2025-04,60,2025-05-19,6,2025-05-25,5,0.8333,0.6734884827119291,Insufficient audit trail,Release before contractual due date; 15+ days early; UPR missing but paid early; SAP due date differs from contract; PO/invoice payment term mismatch; Repeat vendor early payment pattern,6,HOLD,Review Required,High,"Invoice INV00003933 has been flagged because it is scheduled to release 33 days before the contractual due date, UPR flag is missing, manual override is not present, and the vendor historical early payment rate is 29.9%. Recommended action: HOLD.",The invoice lacks enough audit evidence to explain the early release. Treat this as a priority governance case until ownership is confirmed.,1
INV00003934,V00052,PO0000154,CT000052,P0015,India,INR,2025-12-11,2025-12-11,43113.1,45,High,Approved,REPEAT_VENDOR_PATTERN,Thompson-Bush,Facilities,India,45,High,0.3461,45,37187.21,Corporate,45,Standard,2026-01-25,2026-01-05,Queued,SEPA,2025-12-12,17,Released,"Early release detected with no documented UPR, system defect, or clear audit owner. Categorized as insufficient audit trail requiring investigation.",0,NONE,Afternoon,Processor 015,AP Europe,104,0.1454,0.1973,0,,Not Applicable,,0,45,2026-01-25,2026-01-25,20,20,1,0,0,0,0.3461,0.1973,0.1454,0,0,0,1,0,0.35,0.6,0.2,10.671605368762892,Very High,Insufficient audit trail,2026-01,45,2026-01-25,1,2026-01-26,0,0.8333,0.3658853323825936,Insufficient audit trail,Release before contractual due date; 15+ days early; UPR missing but paid early; Repeat vendor early payment pattern,4,HOLD,Review Required,Medium,"Invoice INV00003934 has been flagged because it is scheduled to release 20 days before the contractual due date, UPR flag is missing, manual override is not present, and the vendor historical early payment rate is 34.6%. Recommended action: HOLD.",The invoice lacks enough audit evidence to explain the early release. Treat this as a priority governance case until ownership is confirmed.,1
INV00003936,V00153,PO0000902,CT000153,P0001,India,MXN,2025-11-30,2025-12-03,6668.74,45,Medium,Pending,BEHAVIOURAL_QUEUE_CLEARANCE,Gutierrez and Sons,Logistics,India,45,Medium,0.2097,45,29236.27,Foods,45,Standard,2026-01-17,2025-12-25,Queued,SEPA,2025-12-03,23,Pending,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Late Night,Processor 001,AP India,155,0.4192,0.2754,0,,Not Applicable,,0,45,2026-01-17,2026-01-18,23,23,1,0,0,0,0.2097,0.2754,0.4192,1,0,0,1,0,0.35,0.7,0.55,8.805336157640165,Low,Behavioural,2025-12,45,2026-01-17,-1,2026-01-16,1,0.6667,0.853669632343301,Behavioural,Release before contractual due date; 15+ days early; UPR missing but paid early; Manual override,4,HOLD,Review Required,Critical,"Invoice INV00003936 has been flagged because it is scheduled to release 23 days before the contractual due date, UPR flag is missing, manual override is present, and the vendor historical early payment rate is 21.0%. Recommended action: HOLD.","The invoice appears to be driven by manual release behaviour, likely related to queue clearance or backlog pressure. AP leadership should review processor behaviour.",1
