follow_up_id,invoice_id,owner,follow_up_type,follow_up_status,created_date,due_date,aging_days,latest_response,next_action,generated_email_text,reminder_text
FUP00001921,INV00004224,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004224

Hi AP Team,

Invoice INV00004224 for vendor Aguilar, Morton and Kramer is scheduled to release 29 days before the contractual due date.

Risk score: 0.59
Root cause: System error
Recommended action: HOLD
Recommended release date: 2025-12-25 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004224. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001922,INV00004226,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004226

Hi AP Team,

Invoice INV00004226 for vendor Alexander-Everett is scheduled to release 22 days before the contractual due date.

Risk score: 0.83
Root cause: Behavioural
Recommended action: HOLD
Recommended release date: 2026-02-26 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004226. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001923,INV00004227,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004227

Hi AP Team,

Invoice INV00004227 for vendor Travis-Jackson is scheduled to release 8 days before the contractual due date.

Risk score: 0.66
Root cause: UPR
Recommended action: DEFER
Recommended release date: 2026-05-30 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004227. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001924,INV00004229,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004229

Hi AP Team,

Invoice INV00004229 for vendor Foley-Watts is scheduled to release 22 days before the contractual due date.

Risk score: 0.73
Root cause: Behavioural
Recommended action: HOLD
Recommended release date: 2026-04-26 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004229. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001925,INV00004232,Finance Lead,Escalation,Escalated,2026-05-11,2026-05-13,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004232

Hi AP Team,

Invoice INV00004232 for vendor Lawrence-Fowler is scheduled to release 3 days before the contractual due date.

Risk score: 0.46
Root cause: Insufficient audit trail
Recommended action: ESCALATE
Recommended release date: 2026-01-21 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004232. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001926,INV00004234,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004234

Hi AP Team,

Invoice INV00004234 for vendor Doyle, Fritz and Bishop is scheduled to release 0 days before the contractual due date.

Risk score: 0.81
Root cause: Not applicable / on-time
Recommended action: HOLD
Recommended release date: 2025-03-09 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004234. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001927,INV00004235,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004235

Hi AP Team,

Invoice INV00004235 for vendor Wilson and Sons is scheduled to release 35 days before the contractual due date.

Risk score: 0.70
Root cause: Behavioural
Recommended action: HOLD
Recommended release date: 2025-04-06 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004235. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001928,INV00004237,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004237

Hi AP Team,

Invoice INV00004237 for vendor Cole, Jones and Morris is scheduled to release 44 days before the contractual due date.

Risk score: 0.86
Root cause: Behavioural
Recommended action: HOLD
Recommended release date: 2025-06-14 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004237. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001929,INV00004238,Finance Lead,Escalation,Escalated,2026-05-11,2026-05-13,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004238

Hi AP Team,

Invoice INV00004238 for vendor Wilson Inc is scheduled to release 12 days before the contractual due date.

Risk score: 0.68
Root cause: UPR
Recommended action: ESCALATE
Recommended release date: 2025-09-25 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004238. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001930,INV00004240,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004240

Hi AP Team,

Invoice INV00004240 for vendor Dean, Lopez and Frank is scheduled to release 32 days before the contractual due date.

Risk score: 0.58
Root cause: Behavioural
Recommended action: HOLD
Recommended release date: 2025-05-24 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004240. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001931,INV00004241,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004241

Hi AP Team,

Invoice INV00004241 for vendor Petersen Inc is scheduled to release 21 days before the contractual due date.

Risk score: 0.80
Root cause: System error
Recommended action: HOLD
Recommended release date: 2025-05-10 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004241. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001932,INV00004243,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004243

Hi AP Team,

Invoice INV00004243 for vendor Baker-Sutton is scheduled to release 40 days before the contractual due date.

Risk score: 0.86
Root cause: Behavioural
Recommended action: HOLD
Recommended release date: 2026-02-27 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004243. Please confirm hold/release decision and attach supporting approval evidence.
FUP00001933,INV00004244,AP Processor,Email,Open,2026-05-11,2026-05-14,0,Pending response,Confirm approval evidence or hold payment,"Subject: Action Required - Early Payment Review for INV00004244

Hi AP Team,

Invoice INV00004244 for vendor Keller Group is scheduled to release 6 days before the contractual due date.

Risk score: 0.85
Root cause: UPR
Recommended action: HOLD
Recommended release date: 2025-04-14 00:00:00

Please confirm whether there is a documented business-approved UPR or whether this payment should be held until the correct release date.

Regards,
Invoice Payment Governance Agent
",Reminder: Follow-up pending for invoice INV00004244. Please confirm hold/release decision and attach supporting approval evidence.
