invoice_id,vendor_id,po_id,contract_id,processor_id,market,currency,invoice_date,invoice_receipt_date,invoice_amount,invoice_payment_term,invoice_priority,approval_status,scenario_label,vendor_name,vendor_category,vendor_country,vendor_payment_term,vendor_risk_rating,historical_early_payment_rate,po_payment_term,po_amount,buying_team,contract_payment_term,agreement_type,sap_due_date,sap_payment_release_date,payment_status,payment_method,queue_entry_date,queue_age_days,workflow_status,workflow_notes,manual_override_flag,sap_error_code,time_of_day,processor_name,team,avg_daily_volume,historical_manual_override_rate,historical_early_release_rate,upr_flag,upr_reason,upr_approval_status,upr_requested_by,upr_documented_flag,source_of_truth_payment_term,contractual_due_date,recommended_release_date,days_to_contractual_due_date,days_paid_early,early_payment_flag,payment_term_mismatch_flag,po_invoice_term_delta,sap_contract_due_date_delta,vendor_early_payment_rate,processor_early_release_rate,processor_manual_override_rate,month_end_flag,weekend_release_flag,high_value_invoice_flag,upr_missing_but_early_flag,sap_error_present_flag,market_risk_score,workflow_risk_signal,approval_risk_score,amount_log,amount_band,root_cause_label,invoice_month,rule_based_term,rule_based_recommended_release_date,target_adjustment_days,true_recommended_release_date,predicted_adjustment_days,override_confidence
INV00004869,V00176,PO0000784,CT000176,P0035,India,EUR,2025-10-27,2025-11-03,13402.96,30,High,Approved,NORMAL_ON_TIME,"Reeves, Wilson and Peterson",Professional Services,India,30,Low,0.2027,30,16231.55,Home Care,30,Standard,2025-12-08,2025-12-03,Queued,ACH,2025-11-07,12,Approved,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Morning,Processor 035,AP LATAM,39,0.2804,0.2733,0,,Not Applicable,,0,30,2025-12-03,2025-12-03,0,0,0,0,0,5,0.2027,0.2733,0.2804,0,0,0,0,0,0.35,0.0,0.2,9.503305464668923,Medium,Not applicable / on-time,2025-12,30,2025-12-03,1,2025-12-04,0,0.8333
INV00004870,V00096,PO0001154,CT000096,P0001,Germany,USD,2025-02-07,2025-02-10,41182.82,30,Critical,Approved,NORMAL_ON_TIME,"Aguirre, Graves and Stevens",Packaging,Germany,30,Low,0.1204,30,4706.79,Corporate,30,Strategic,2025-03-12,2025-03-19,Queued,ACH,2025-02-13,5,Pending,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Evening,Processor 001,AP India,155,0.4192,0.2754,0,,Not Applicable,,0,30,2025-03-12,2025-03-12,-7,0,0,0,0,0,0.1204,0.2754,0.4192,0,0,0,0,0,0.18,0.0,0.2,10.625800739756931,Very High,Not applicable / on-time,2025-03,30,2025-03-12,-2,2025-03-10,0,0.6667
INV00004871,V00138,PO0000299,CT000138,P0052,Brazil,BRL,2025-01-16,2025-01-22,7611.82,45,Medium,Pending,REPEAT_VENDOR_PATTERN,Johnson-Beltran,Packaging,Brazil,45,Low,0.3193,45,37956.67,Ice Cream,45,Exception,2025-03-08,2025-02-26,Queued,Wire,2025-01-25,17,Approved,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Evening,Processor 052,AP India,48,0.3964,0.4174,0,,Not Applicable,,0,45,2025-03-08,2025-03-09,10,10,1,0,0,0,0.3193,0.4174,0.3964,1,0,0,1,0,0.42,0.7,0.55,8.937588947259455,Low,Behavioural,2025-02,45,2025-03-08,0,2025-03-08,1,0.8333
INV00004872,V00208,PO0000885,CT000208,P0025,Germany,EUR,2026-01-09,2026-01-16,24964.81,45,Medium,Approved,NORMAL_ON_TIME,"Walker, Clark and Myers",Marketing,Germany,30,Medium,0.2655,30,42992.74,Foods,30,Standard,2026-02-15,2026-02-21,Queued,SEPA,2026-01-20,1,Released,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Morning,Processor 025,AP LATAM,108,0.1383,0.0848,0,,Not Applicable,,0,30,2026-02-15,2026-02-17,-6,0,0,1,-15,0,0.2655,0.0848,0.1383,0,1,0,0,0,0.18,0.0,0.2,10.125262567831962,High,Not applicable / on-time,2026-02,30,2026-02-15,3,2026-02-18,2,0.8333
INV00004873,V00154,PO0000247,CT000154,P0036,Brazil,INR,2025-01-26,2025-01-26,59833.57,45,High,Approved,HIGH_VALUE_MANUAL_OVERRIDE,Taylor-Mayer,Marketing,Brazil,60,Low,0.4477,60,47734.02,Foods,60,Standard,2025-03-27,2025-02-14,Queued,ACH,2025-01-28,7,Approved,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Morning,Processor 036,AP India,167,0.3129,0.482,0,,Not Applicable,,0,60,2025-03-27,2025-03-29,41,41,1,1,15,0,0.4477,0.482,0.3129,0,0,0,1,0,0.42,0.7,0.2,10.999338866552447,Very High,Behavioural,2025-02,60,2025-03-27,2,2025-03-29,2,1.0
INV00004874,V00049,PO0001207,CT000049,P0048,Germany,BRL,2025-05-31,2025-06-05,16654.65,30,Medium,Approved,NORMAL_ON_TIME,Morris-Mendoza,Logistics,Germany,30,Low,0.0569,30,134851.06,Nutrition,30,Strategic,2025-07-07,2025-07-10,Queued,NEFT,2025-06-05,8,Pending,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Morning,Processor 048,AP Africa,82,0.1879,0.0768,0,,Not Applicable,,0,30,2025-07-05,2025-07-05,-5,0,0,0,0,2,0.0569,0.0768,0.1879,0,0,0,0,0,0.18,0.0,0.2,9.720504777185358,Medium,Not applicable / on-time,2025-07,30,2025-07-05,1,2025-07-06,0,0.8333
INV00004875,V00163,PO0000237,CT000163,P0067,USA,BRL,2025-12-13,2025-12-20,15460.09,30,Low,Pending,BEHAVIOURAL_QUEUE_CLEARANCE,"Johnson, Carlson and Travis",IT Services,USA,30,Low,0.4917,30,26387.96,Home Care,30,Standard,2026-01-24,2025-12-23,Queued,Wire,2025-12-24,13,Pending,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Evening,Processor 067,AP LATAM,36,0.4861,0.4544,0,,Not Applicable,,0,30,2026-01-19,2026-01-22,27,27,1,0,0,5,0.4917,0.4544,0.4861,0,0,0,1,0,0.25,0.7,0.55,9.646081824183899,Medium,System error,2025-12,30,2026-01-19,4,2026-01-23,3,0.8333
INV00004876,V00272,PO0000836,CT000272,P0044,USA,EUR,2025-03-22,2025-03-26,41047.56,60,Critical,Pending,LOW_RISK_STANDARD_PROCESS,Gray-Myers,Raw Materials,USA,60,Low,0.0217,45,34215.98,Corporate,60,Standard,2025-05-22,2025-05-29,Queued,SEPA,2025-03-27,8,Held,Scenario LOW_RISK_STANDARD_PROCESS: standard queue movement; payment not before contractual due date.,1,NONE,Late Night,Processor 044,AP Americas,73,0.2386,0.1612,0,,Not Applicable,,0,60,2025-05-25,2025-05-27,-4,0,0,1,-15,-3,0.0217,0.1612,0.2386,1,0,0,0,0,0.25,0.0,0.55,10.622511035093543,Very High,Not applicable / on-time,2025-05,60,2025-05-25,2,2025-05-27,2,1.0
INV00004877,V00262,PO0001140,CT000262,P0041,South Africa,IDR,2025-08-26,2025-09-02,55314.97,30,High,Approved,HIGH_VALUE_MANUAL_OVERRIDE,Monroe-Chen,Logistics,South Africa,30,Low,0.2407,30,40087.75,Ice Cream,30,Standard,2025-10-02,2025-09-20,Queued,NEFT,2025-09-05,5,Held,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Afternoon,Processor 041,AP Africa,52,0.3611,0.47,0,,Not Applicable,,0,30,2025-10-02,2025-10-02,12,12,1,0,0,0,0.2407,0.47,0.3611,0,1,0,1,0,0.4,0.7,0.2,10.920816934245838,Very High,Behavioural,2025-09,30,2025-10-02,0,2025-10-02,0,1.0
INV00004878,V00165,PO0000097,CT000165,P0083,Brazil,ZAR,2025-02-22,2025-02-27,2485458.24,90,Low,Approved,NORMAL_ON_TIME,Bradshaw-Barnes,Packaging,Brazil,90,Medium,0.215,90,146211.67,Nutrition,30,Standard,2025-03-29,2025-04-04,Queued,Wire,2025-03-01,6,Pending,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Afternoon,Processor 083,AP LATAM,164,0.1672,0.2409,0,,Not Applicable,,0,30,2025-03-29,2025-03-30,-6,0,0,0,0,0,0.215,0.2409,0.1672,0,0,1,0,0,0.42,0.0,0.2,14.725968005267532,Very High,Not applicable / on-time,2025-04,30,2025-03-29,1,2025-03-30,1,1.0
INV00004879,V00258,PO0000293,CT000258,P0028,India,GBP,2025-09-11,2025-09-16,3823.07,90,Low,Pending,LOW_RISK_STANDARD_PROCESS,Wallace Inc,Professional Services,India,45,Medium,0.2182,45,330424.3,Corporate,45,Standard,2025-10-31,2025-11-07,Queued,NEFT,2025-09-19,1,Released,Scenario LOW_RISK_STANDARD_PROCESS: standard queue movement; payment not before contractual due date.,0,NONE,Morning,Processor 028,AP LATAM,158,0.197,0.0221,0,,Not Applicable,,0,45,2025-10-31,2025-11-02,-7,0,0,1,-45,0,0.2182,0.0221,0.197,0,0,0,0,0,0.35,0.0,0.55,8.24907057944308,Low,Not applicable / on-time,2025-11,45,2025-10-31,1,2025-11-01,2,0.8333
INV00004880,V00279,PO0000344,CT000279,P0069,South Africa,USD,2025-11-21,2025-11-21,20839.32,60,High,Approved,REPEAT_VENDOR_PATTERN,Barton-Payne,Packaging,South Africa,60,Low,0.3483,45,20049.4,Ice Cream,60,Standard,2026-01-20,2026-01-22,Queued,ACH,2025-11-22,7,Approved,Scenario REPEAT_VENDOR_PATTERN: standard queue movement; payment not before contractual due date.,0,NONE,Morning,Processor 069,AP SEA,71,0.2044,0.2143,1,Urgent production need,Pending,Procurement,1,60,2026-01-20,2026-01-22,-2,0,0,1,-15,0,0.3483,0.2143,0.2044,0,0,0,0,0,0.4,0.0,0.2,9.944644850835788,High,Not applicable / on-time,2026-01,60,2026-01-20,3,2026-01-23,2,0.8333
INV00004881,V00391,PO0000834,CT000391,P0071,Germany,BRL,2025-04-24,2025-04-30,22074.54,30,Low,Pending,NORMAL_ON_TIME,Hurst-Hawkins,Packaging,Germany,30,Low,0.1481,30,97030.78,Nutrition,30,Standard,2025-06-01,2025-06-06,Queued,NEFT,2025-04-30,12,Released,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Afternoon,Processor 071,AP SEA,58,0.2332,0.1093,0,,Not Applicable,,0,30,2025-05-30,2025-05-30,-7,0,0,0,0,2,0.1481,0.1093,0.2332,0,0,0,0,0,0.18,0.0,0.55,10.002225487234124,High,Not applicable / on-time,2025-06,30,2025-05-30,-1,2025-05-29,0,0.8333
INV00004882,V00222,PO0000367,CT000222,P0084,Brazil,BRL,2025-05-09,2025-05-15,28709.94,60,High,Approved,NORMAL_ON_TIME,"Sanders, White and Valdez",Facilities,Brazil,60,Medium,0.1956,90,101987.77,Nutrition,60,Standard,2025-07-19,2025-07-14,Queued,SEPA,2025-05-16,16,Pending,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Afternoon,Processor 084,AP LATAM,114,0.12,0.0676,0,,Not Applicable,,0,60,2025-07-14,2025-07-16,0,0,0,1,30,5,0.1956,0.0676,0.12,0,0,0,0,0,0.42,0.0,0.2,10.265033513784283,High,Not applicable / on-time,2025-07,60,2025-07-14,3,2025-07-17,2,0.8333
INV00004883,V00228,PO0000032,CT000228,P0058,Brazil,INR,2025-08-30,2025-09-01,9498.01,90,High,Approved,REPEAT_VENDOR_PATTERN,Kirk-Proctor,Facilities,Brazil,45,Medium,0.5679,45,59698.7,Ice Cream,45,Standard,2025-10-16,2025-09-21,Queued,Wire,2025-09-05,17,Pending,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Afternoon,Processor 058,AP Europe,151,0.5731,0.0684,0,,Not Applicable,,0,45,2025-10-16,2025-10-18,25,25,1,1,-45,0,0.5679,0.0684,0.5731,0,1,0,1,0,0.42,0.7,0.2,9.158942861632022,Medium,Behavioural,2025-09,45,2025-10-16,2,2025-10-18,2,1.0
INV00004884,V00055,PO0000378,CT000055,P0047,Indonesia,BRL,2025-12-27,2025-12-28,21033.23,45,Low,Pending,PAYMENT_TERM_MISMATCH,"Delgado, Rivera and Smith",Facilities,Indonesia,30,Medium,0.298,30,257481.19,Foods,45,Strategic,2026-02-08,2026-02-01,Queued,Cheque,2025-12-29,14,Released,Cora/SAP date logic issue detected with code DATE_MAP_ERR; payment term mapping requires review.,0,DATE_MAP_ERR,Morning,Processor 047,AP SEA,153,0.1905,0.095,0,,Not Applicable,,0,45,2026-02-11,2026-02-17,10,10,1,1,-15,-3,0.298,0.095,0.1905,0,1,0,1,1,0.38,0.65,0.55,9.95390638969738,High,System error,2026-02,45,2026-02-11,8,2026-02-19,6,0.6667
INV00004885,V00067,PO0000926,CT000067,P0035,Brazil,MXN,2025-09-05,2025-09-09,9021.17,45,Medium,Approved,NORMAL_ON_TIME,Blackburn Group,IT Services,Brazil,45,Low,0.042,60,109189.75,Corporate,30,Standard,2025-10-09,2025-10-14,Queued,SEPA,2025-09-09,15,Approved,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Afternoon,Processor 035,AP LATAM,39,0.2804,0.2733,0,,Not Applicable,,0,30,2025-10-09,2025-10-11,-5,0,0,1,15,0,0.042,0.2733,0.2804,0,0,0,0,0,0.42,0.0,0.2,9.107440160619458,Medium,Not applicable / on-time,2025-10,30,2025-10-09,2,2025-10-11,2,1.0
INV00004886,V00005,PO0000029,CT000005,P0041,India,BRL,2025-11-16,2025-11-23,116634.14,60,Medium,Approved,CORA_SAP_SYSTEM_ERROR,Jones-Fischer,Facilities,India,60,Low,0.1547,60,3875.28,Foods,60,Standard,2026-01-22,2025-12-27,Queued,NEFT,2025-11-24,6,Pending,Cora/SAP date logic issue detected with code SAP_BLOCK_MISS; payment term mapping requires review.,1,SAP_BLOCK_MISS,Morning,Processor 041,AP Africa,52,0.3611,0.47,0,,Not Applicable,,0,60,2026-01-22,2026-01-27,26,26,1,0,0,0,0.1547,0.47,0.3611,1,1,1,1,1,0.35,0.65,0.2,11.666805879707738,Very High,System error,2025-12,60,2026-01-22,6,2026-01-28,5,0.8333
INV00004887,V00235,PO0000409,CT000235,P0071,Mexico,MXN,2025-07-08,2025-07-13,8376.09,90,Low,Approved,NORMAL_ON_TIME,Byrd Ltd,Raw Materials,Mexico,60,Medium,0.1586,60,23472.05,Ice Cream,60,Standard,2025-09-11,2025-09-17,Queued,ACH,2025-07-17,17,Approved,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,1,NONE,Evening,Processor 071,AP SEA,58,0.2332,0.1093,0,,Not Applicable,,0,60,2025-09-11,2025-09-13,-6,0,0,1,-30,0,0.1586,0.1093,0.2332,0,0,0,0,0,0.36,0.0,0.2,9.033255877799093,Low,Not applicable / on-time,2025-09,60,2025-09-11,1,2025-09-12,2,0.8333
INV00004888,V00090,PO0000153,CT000090,P0051,Brazil,EUR,2025-02-28,2025-03-06,13968.75,30,Medium,Approved,NORMAL_ON_TIME,Burke PLC,Professional Services,Brazil,30,Medium,0.0748,60,77127.19,Ice Cream,30,Standard,2025-04-05,2025-04-05,Queued,Wire,2025-03-09,15,Pending,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Afternoon,Processor 051,AP India,167,0.2475,0.256,0,,Not Applicable,,0,30,2025-04-05,2025-04-07,0,0,0,1,30,0,0.0748,0.256,0.2475,0,1,0,0,0,0.42,0.0,0.2,9.544649556600545,Medium,Not applicable / on-time,2025-04,30,2025-04-05,1,2025-04-06,2,0.8333
INV00004889,V00095,PO0000893,CT000095,P0005,USA,GBP,2026-03-15,2026-03-19,8131.49,30,Critical,Pending,CORA_SAP_SYSTEM_ERROR,Galloway-Leblanc,Facilities,USA,30,Medium,0.3353,30,48438.25,Nutrition,30,Strategic,2026-04-04,2026-04-01,Queued,ACH,2026-03-23,3,Held,Cora/SAP date logic issue detected with code SAP_BLOCK_MISS; payment term mapping requires review.,0,SAP_BLOCK_MISS,Evening,Processor 005,AP SEA,129,0.0778,0.2335,0,,Not Applicable,,0,30,2026-04-18,2026-04-22,17,17,1,0,0,-14,0.3353,0.2335,0.0778,0,0,0,1,1,0.25,0.65,0.55,9.003622428712566,Low,System error,2026-04,30,2026-04-18,3,2026-04-21,4,0.8333
INV00004890,V00305,PO0000815,CT000305,P0034,South Africa,BRL,2025-12-29,2026-01-01,7042.52,30,Medium,Approved,NORMAL_ON_TIME,"Rogers, Sheppard and Mercado",Facilities,South Africa,30,Low,0.6137,30,81000.05,Nutrition,30,Strategic,2026-01-28,2026-02-07,Held,ACH,2026-01-04,13,Approved,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Evening,Processor 034,AP Americas,64,0.1219,0.1216,0,,Not Applicable,,0,30,2026-01-31,2026-01-31,-7,0,0,0,0,-3,0.6137,0.1216,0.1219,0,1,0,0,0,0.4,0.0,0.2,8.85986332419374,Low,Not applicable / on-time,2026-02,30,2026-01-31,1,2026-02-01,0,0.8333
INV00004891,V00135,PO0000584,CT000135,P0083,Germany,GBP,2025-01-23,2025-01-25,44257.29,90,Critical,Approved,LEGITIMATE_UPR_EARLY_PAYMENT,"Kim, Daniels and Newton",IT Services,Germany,30,Low,0.0649,45,58922.01,Corporate,30,Standard,2025-02-24,2025-02-20,Queued,ACH,2025-01-26,1,Approved,Urgent payment request submitted by business; approval/documentation requires validation before release.,0,NONE,Afternoon,Processor 083,AP LATAM,164,0.1672,0.2409,1,Critical supply continuity,Pending,Business Unit,1,30,2025-02-24,2025-02-23,4,4,1,1,-45,0,0.0649,0.2409,0.1672,0,0,0,0,0,0.18,0.55,0.2,10.697797977522029,Very High,UPR,2025-02,30,2025-02-24,0,2025-02-24,-1,0.8333
INV00004892,V00348,PO0000096,CT000348,P0019,USA,ZAR,2025-05-06,2025-05-12,33046.47,30,High,Approved,NORMAL_ON_TIME,Thompson-Taylor,Packaging,USA,30,High,0.2296,30,42269.88,Ice Cream,30,Standard,2025-06-08,2025-06-15,Queued,Cheque,2025-05-15,5,Released,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,1,NONE,Afternoon,Processor 019,AP Europe,175,0.1181,0.0685,0,,Not Applicable,,0,30,2025-06-11,2025-06-11,-4,0,0,0,0,-3,0.2296,0.0685,0.1181,0,1,0,0,0,0.25,0.0,0.2,10.405700291668893,High,Not applicable / on-time,2025-06,30,2025-06-11,0,2025-06-11,0,1.0
INV00004893,V00058,PO0000726,CT000058,P0043,Brazil,IDR,2025-07-08,2025-07-13,8050.91,30,Critical,Approved,PAYMENT_TERM_MISMATCH,"Jones, Walton and Baker",Logistics,Brazil,60,Low,0.2215,30,30552.14,Beauty,60,Standard,2025-08-28,2025-09-04,Queued,ACH,2025-07-13,4,Pending,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Morning,Processor 043,AP India,66,0.3267,0.1288,0,,Not Applicable,,0,60,2025-09-11,2025-09-14,7,7,1,0,0,-14,0.2215,0.1288,0.3267,0,0,0,1,0,0.42,0.7,0.2,8.993664609349972,Low,System error,2025-09,60,2025-09-11,3,2025-09-14,3,1.0
INV00004894,V00144,PO0000329,CT000144,P0076,Brazil,INR,2025-02-07,2025-02-12,7065.59,60,High,Approved,CORA_SAP_SYSTEM_ERROR,Page and Sons,Marketing,Brazil,60,Low,0.1507,90,26955.05,Beauty,60,Strategic,2025-04-13,2025-04-04,Queued,SEPA,2025-02-12,14,Pending,Cora/SAP date logic issue detected with code SAP_BLOCK_MISS; payment term mapping requires review.,0,SAP_BLOCK_MISS,Afternoon,Processor 076,AP Africa,48,0.1608,0.341,0,,Not Applicable,,0,60,2025-04-13,2025-04-19,9,9,1,1,30,0,0.1507,0.341,0.1608,0,0,0,1,1,0.42,0.65,0.2,8.86313332287654,Low,System error,2025-04,60,2025-04-13,5,2025-04-18,6,0.8333
INV00004895,V00022,PO0000186,CT000022,P0027,UK,MXN,2026-01-26,2026-02-01,33275.24,90,Low,Pending,NORMAL_ON_TIME,Lee-Wright,Marketing,UK,30,Medium,0.3569,30,31969.39,Ice Cream,30,Standard,2026-03-08,2026-03-05,Queued,NEFT,2026-02-04,10,Held,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Afternoon,Processor 027,AP Africa,183,0.4141,0.0162,0,,Not Applicable,,0,30,2026-03-03,2026-03-05,-2,0,0,1,-60,5,0.3569,0.0162,0.4141,0,0,0,0,0,0.22,0.0,0.55,10.412598907783106,High,Not applicable / on-time,2026-03,30,2026-03-03,4,2026-03-07,2,0.6667
INV00004896,V00378,PO0001143,CT000378,P0062,UK,ZAR,2025-03-20,2025-03-27,22462.51,30,Low,Approved,REPEAT_VENDOR_PATTERN,Allen Inc,Professional Services,UK,30,Medium,0.3564,30,22320.96,Nutrition,30,Standard,2025-04-26,2025-04-15,Queued,ACH,2025-03-27,5,Approved,"Early release detected with no documented UPR, system defect, or clear audit owner. Categorized as insufficient audit trail requiring investigation.",0,NONE,Afternoon,Processor 062,AP SEA,88,0.0599,0.3074,0,,Not Applicable,,0,30,2025-04-26,2025-04-27,11,11,1,0,0,0,0.3564,0.3074,0.0599,0,0,0,1,0,0.22,0.6,0.2,10.019647493909575,High,Behavioural,2025-04,30,2025-04-26,1,2025-04-27,1,1.0
INV00004897,V00053,PO0001235,CT000053,P0071,Indonesia,USD,2025-04-04,2025-04-10,16693.23,45,Medium,Approved,PAYMENT_TERM_MISMATCH,Quinn-Schroeder,Packaging,Indonesia,30,Low,0.119,30,46980.96,Beauty,30,Standard,2025-04-26,2025-05-05,Queued,ACH,2025-04-12,13,Held,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Evening,Processor 071,AP SEA,58,0.2332,0.1093,0,,Not Applicable,,0,30,2025-05-10,2025-05-15,5,5,1,1,-15,-14,0.119,0.1093,0.2332,0,0,0,1,0,0.38,0.7,0.2,9.72281842972083,Medium,System error,2025-05,30,2025-05-10,7,2025-05-17,5,0.6667
INV00004898,V00101,PO0000502,CT000101,P0030,Mexico,BRL,2025-05-25,2025-05-28,16773.76,60,Medium,Approved,NORMAL_ON_TIME,Martinez-Foster,Marketing,Mexico,60,Low,0.3227,60,23083.81,Beauty,60,Standard,2025-07-29,2025-08-02,Queued,NEFT,2025-06-01,1,Approved,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Evening,Processor 030,AP Africa,103,0.1944,0.3109,0,,Not Applicable,,0,60,2025-07-27,2025-07-27,-6,0,0,0,0,2,0.3227,0.3109,0.1944,0,1,0,0,0,0.36,0.0,0.2,9.727630654733066,Medium,Not applicable / on-time,2025-08,60,2025-07-27,0,2025-07-27,0,1.0
INV00004899,V00309,PO0000974,CT000309,P0040,USA,INR,2026-03-02,2026-03-03,64660.65,45,High,Approved,HIGH_VALUE_MANUAL_OVERRIDE,Lutz Inc,Logistics,USA,45,Low,0.2302,45,133968.5,Ice Cream,45,Standard,2026-04-17,2026-03-09,Queued,NEFT,2026-03-07,14,Approved,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,0,NONE,Evening,Processor 040,AP Europe,48,0.3109,0.5052,0,,Not Applicable,,0,45,2026-04-17,2026-04-17,39,39,1,0,0,0,0.2302,0.5052,0.3109,0,0,0,1,0,0.25,0.7,0.2,11.076923569048493,Very High,Behavioural,2026-03,45,2026-04-17,1,2026-04-18,0,0.8333
INV00004900,V00370,PO0000126,CT000370,P0041,Mexico,MXN,2025-04-13,2025-04-17,25770.72,60,High,Pending,NORMAL_ON_TIME,"Robles, Taylor and James",Logistics,Mexico,60,Low,0.056,60,34967.42,Beauty,45,Exception,2025-06-01,2025-06-08,Held,SEPA,2025-04-18,15,Pending,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,1,NONE,Afternoon,Processor 041,AP Africa,52,0.3611,0.47,0,,Not Applicable,,0,45,2025-06-01,2025-06-01,-7,0,0,0,0,0,0.056,0.47,0.3611,0,1,0,0,0,0.36,0.0,0.55,10.157033045695401,High,Not applicable / on-time,2025-06,45,2025-06-01,-1,2025-05-31,0,0.8333
INV00004901,V00230,PO0000208,CT000230,P0027,India,GBP,2025-07-13,2025-07-16,8139.91,30,High,Rejected,NORMAL_ON_TIME,Moore Ltd,Professional Services,India,30,Low,0.1792,30,24415.52,Foods,30,Standard,2025-08-15,2025-08-21,Queued,ACH,2025-07-18,0,Approved,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,1,NONE,Evening,Processor 027,AP Africa,183,0.4141,0.0162,0,,Not Applicable,,0,30,2025-08-15,2025-08-15,-6,0,0,0,0,0,0.1792,0.0162,0.4141,0,0,0,0,0,0.35,0.0,0.1,9.004657246359939,Low,Not applicable / on-time,2025-08,30,2025-08-15,0,2025-08-15,0,1.0
INV00004902,V00406,PO0000402,CT000406,P0021,South Africa,GBP,2025-11-07,2025-11-14,17565.47,30,Medium,Approved,LOW_RISK_STANDARD_PROCESS,Ross LLC,Logistics,South Africa,30,Low,0.2041,30,70379.43,Nutrition,30,Strategic,2025-12-14,2025-12-20,Queued,Wire,2025-11-17,13,Approved,Scenario LOW_RISK_STANDARD_PROCESS: standard queue movement; payment not before contractual due date.,1,NONE,Afternoon,Processor 021,AP Africa,148,0.1977,0.0641,0,,Not Applicable,,0,30,2025-12-14,2025-12-14,-6,0,0,0,0,0,0.2041,0.0641,0.1977,0,1,0,0,0,0.4,0.0,0.2,9.773747250352754,Medium,Not applicable / on-time,2025-12,30,2025-12-14,1,2025-12-15,0,0.8333
INV00004903,V00318,PO0000568,CT000318,P0024,Germany,MXN,2025-03-13,2025-03-13,14090.84,30,High,Approved,NORMAL_ON_TIME,Lester-Mendez,IT Services,Germany,30,Low,0.2608,30,21084.27,Beauty,30,Standard,2025-04-09,2025-04-16,Queued,SEPA,2025-03-16,10,Pending,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Morning,Processor 024,AP LATAM,74,0.359,0.0502,0,,Not Applicable,,0,30,2025-04-12,2025-04-12,-4,0,0,0,0,-3,0.2608,0.0502,0.359,0,0,0,0,0,0.18,0.0,0.2,9.553351185436979,Medium,Not applicable / on-time,2025-04,30,2025-04-12,2,2025-04-14,0,0.6667
INV00004904,V00317,PO0000286,CT000317,P0001,UK,ZAR,2025-02-10,2025-02-16,2771.35,30,Medium,Approved,BEHAVIOURAL_QUEUE_CLEARANCE,Crawford PLC,Professional Services,UK,30,Low,0.1928,30,12397.89,Nutrition,30,Standard,2025-03-18,2025-02-17,Queued,Wire,2025-02-16,11,Pending,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Afternoon,Processor 001,AP India,155,0.4192,0.2754,0,,Not Applicable,,0,30,2025-03-18,2025-03-18,29,29,1,0,0,0,0.1928,0.2754,0.4192,0,0,0,1,0,0.22,0.7,0.2,7.927450614965602,Low,Behavioural,2025-02,30,2025-03-18,2,2025-03-20,0,0.6667
INV00004905,V00417,PO0000983,CT000417,P0021,India,EUR,2025-02-12,2025-02-17,137341.15,60,Medium,Approved,CORA_SAP_SYSTEM_ERROR,"Medina, Lewis and Goodwin",Logistics,India,60,Medium,0.3359,60,40077.47,Corporate,60,Standard,2025-04-04,2025-03-24,Queued,ACH,2025-02-18,4,Released,Cora/SAP date logic issue detected with code TERM_CFG_ERR; payment term mapping requires review.,0,TERM_CFG_ERR,Afternoon,Processor 021,AP Africa,148,0.1977,0.0641,0,,Not Applicable,,0,60,2025-04-18,2025-04-18,25,25,1,0,0,-14,0.3359,0.0641,0.1977,0,0,1,1,1,0.35,0.65,0.2,11.83023053663201,Very High,System error,2025-03,60,2025-04-18,1,2025-04-19,5,0.3333
