invoice_id,queue_entry_date,queue_age_days,workflow_status,workflow_notes,manual_override_flag,sap_error_code,time_of_day
INV00003754,2025-02-17,5,Released,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Morning
INV00003755,2025-11-12,13,Approved,"Early release detected with no documented UPR, system defect, or clear audit owner. Categorized as insufficient audit trail requiring investigation.",0,NONE,Afternoon
INV00003756,2025-11-01,17,Released,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Afternoon
INV00003757,2025-03-19,9,Released,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,1,NONE,Morning
INV00003758,2025-12-29,13,Held,Urgent payment request submitted by business; approval/documentation requires validation before release.,0,NONE,Evening
INV00003759,2025-08-05,17,Approved,Scenario LOW_RISK_STANDARD_PROCESS: standard queue movement; payment not before contractual due date.,0,NONE,Morning
INV00003760,2025-04-25,0,Pending,Cora/SAP date logic issue detected with code CORA_SYNC_ERR; payment term mapping requires review.,1,CORA_SYNC_ERR,Late Night
INV00003761,2025-09-16,9,Approved,Scenario LEGITIMATE_UPR_EARLY_PAYMENT: standard queue movement; payment not before contractual due date.,0,NONE,Morning
INV00003762,2026-02-24,17,Approved,Cora/SAP date logic issue detected with code SAP_BLOCK_MISS; payment term mapping requires review.,0,SAP_BLOCK_MISS,Afternoon
INV00003763,2025-04-13,9,Approved,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,1,NONE,Morning
INV00003764,2025-10-13,2,Pending,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Evening
INV00003765,2025-12-07,8,Pending,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Late Night
INV00003766,2025-10-13,5,Approved,Cora/SAP date logic issue detected with code CORA_SYNC_ERR; payment term mapping requires review.,0,CORA_SYNC_ERR,Morning
INV00003767,2025-10-28,1,Approved,Cora/SAP date logic issue detected with code TERM_CFG_ERR; payment term mapping requires review.,0,TERM_CFG_ERR,Afternoon
INV00003768,2025-12-02,2,Approved,Cora/SAP date logic issue detected with code SAP_BLOCK_MISS; payment term mapping requires review.,1,SAP_BLOCK_MISS,Afternoon
INV00003769,2025-04-20,1,Approved,Scenario CORA_SAP_SYSTEM_ERROR: standard queue movement; payment not before contractual due date.,0,SAP_BLOCK_MISS,Afternoon
INV00003770,2025-02-20,7,Held,Urgent payment request submitted by business; approval/documentation requires validation before release.,0,NONE,Evening
INV00003771,2026-04-02,2,Pending,Scenario REPEAT_VENDOR_PATTERN: standard queue movement; payment not before contractual due date.,0,NONE,Evening
INV00003772,2025-05-29,2,Pending,Cora/SAP date logic issue detected with code CORA_SYNC_ERR; payment term mapping requires review.,0,CORA_SYNC_ERR,Afternoon
INV00003773,2026-03-12,12,Pending,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Morning
INV00003774,2025-05-13,17,Approved,"Early release detected with no documented UPR, system defect, or clear audit owner. Categorized as insufficient audit trail requiring investigation.",0,NONE,Afternoon
INV00003775,2025-05-10,3,Released,Scenario LOW_RISK_STANDARD_PROCESS: standard queue movement; payment not before contractual due date.,0,NONE,Afternoon
INV00003776,2025-01-21,20,Approved,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Afternoon
INV00003777,2025-07-27,14,Released,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Evening
INV00003778,2026-03-10,0,Released,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Afternoon
INV00003779,2026-02-16,11,Pending,Cora/SAP date logic issue detected with code DATE_MAP_ERR; payment term mapping requires review.,0,DATE_MAP_ERR,Afternoon
INV00003780,2025-05-20,14,Approved,Scenario LOW_RISK_STANDARD_PROCESS: standard queue movement; payment not before contractual due date.,0,NONE,Morning
INV00003781,2025-07-05,15,Approved,Urgent payment request submitted by business; approval/documentation requires validation before release.,0,NONE,Morning
INV00003782,2025-11-07,0,Held,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,CORA_SYNC_ERR,Morning
INV00003783,2026-03-20,12,Approved,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Late Night
INV00003784,2025-10-11,10,Released,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Afternoon
INV00003785,2025-04-09,9,Held,Urgent payment request submitted by business; approval/documentation requires validation before release.,0,NONE,Late Night
INV00003786,2025-06-14,13,Released,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Afternoon
INV00003787,2025-12-05,3,Approved,Cora/SAP date logic issue detected with code NONE; payment term mapping requires review.,0,NONE,Afternoon
INV00003788,2025-01-20,15,Pending,"Early release detected with no documented UPR, system defect, or clear audit owner. Categorized as insufficient audit trail requiring investigation.",0,NONE,Morning
INV00003789,2025-10-09,16,Approved,Scenario LOW_RISK_STANDARD_PROCESS: standard queue movement; payment not before contractual due date.,1,CORA_SYNC_ERR,Evening
INV00003790,2025-12-26,15,Approved,Scenario LOW_RISK_STANDARD_PROCESS: standard queue movement; payment not before contractual due date.,0,NONE,Morning
INV00003791,2025-06-16,7,Pending,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Late Night
INV00003792,2025-09-12,5,Pending,Scenario LOW_RISK_STANDARD_PROCESS: standard queue movement; payment not before contractual due date.,0,NONE,Afternoon
INV00003793,2025-12-03,11,Approved,Cora/SAP date logic issue detected with code SAP_BLOCK_MISS; payment term mapping requires review.,0,SAP_BLOCK_MISS,Morning
INV00003794,2025-09-30,16,Pending,"Early release detected with no documented UPR, system defect, or clear audit owner. Categorized as insufficient audit trail requiring investigation.",0,NONE,Morning
INV00003795,2025-01-17,7,Pending,Scenario LOW_RISK_STANDARD_PROCESS: standard queue movement; payment not before contractual due date.,1,NONE,Afternoon
INV00003796,2025-09-29,8,Approved,"Early release detected with no documented UPR, system defect, or clear audit owner. Categorized as insufficient audit trail requiring investigation.",0,NONE,Morning
INV00003797,2025-04-20,14,Approved,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Morning
INV00003798,2025-12-11,15,Approved,Scenario LOW_RISK_STANDARD_PROCESS: standard queue movement; payment not before contractual due date.,0,NONE,Late Night
INV00003799,2025-05-10,8,Pending,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,1,NONE,Morning
INV00003800,2026-03-26,17,Pending,Cora/SAP date logic issue detected with code NONE; payment term mapping requires review.,0,NONE,Morning
INV00003801,2025-03-01,17,Approved,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Afternoon
INV00003802,2026-02-11,11,Approved,Cora/SAP date logic issue detected with code DATE_MAP_ERR; payment term mapping requires review.,0,DATE_MAP_ERR,Morning
INV00003803,2025-01-27,6,Held,Cora/SAP date logic issue detected with code CORA_SYNC_ERR; payment term mapping requires review.,0,CORA_SYNC_ERR,Afternoon
INV00003804,2025-11-15,16,Pending,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Evening
INV00003805,2025-06-15,12,Pending,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Afternoon
INV00003806,2025-04-02,6,Pending,Scenario LEGITIMATE_UPR_EARLY_PAYMENT: standard queue movement; payment not before contractual due date.,0,NONE,Afternoon
INV00003807,2025-04-17,1,Pending,"Early release detected with no documented UPR, system defect, or clear audit owner. Categorized as insufficient audit trail requiring investigation.",0,NONE,Afternoon
INV00003808,2025-01-21,23,Released,"Early release detected with no documented UPR, system defect, or clear audit owner. Categorized as insufficient audit trail requiring investigation.",0,NONE,Evening
INV00003809,2025-03-03,2,Approved,Scenario LOW_RISK_STANDARD_PROCESS: standard queue movement; payment not before contractual due date.,0,NONE,Late Night
INV00003810,2025-07-02,5,Released,Scenario LOW_RISK_STANDARD_PROCESS: standard queue movement; payment not before contractual due date.,0,NONE,Morning
INV00003811,2025-03-21,9,Approved,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Evening
INV00003812,2026-03-24,15,Approved,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,CORA_SYNC_ERR,Evening
INV00003813,2026-01-16,4,Released,Cora/SAP date logic issue detected with code SAP_BLOCK_MISS; payment term mapping requires review.,0,SAP_BLOCK_MISS,Afternoon
INV00003814,2025-08-08,14,Held,Scenario LEGITIMATE_UPR_EARLY_PAYMENT: standard queue movement; payment not before contractual due date.,0,NONE,Evening
INV00003815,2025-02-16,1,Pending,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Morning
INV00003816,2026-04-02,12,Released,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Morning
INV00003817,2025-11-27,4,Pending,Cora/SAP date logic issue detected with code DATE_MAP_ERR; payment term mapping requires review.,0,DATE_MAP_ERR,Evening
INV00003818,2025-03-27,26,Approved,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Evening
INV00003819,2025-01-27,4,Approved,Cora/SAP date logic issue detected with code SAP_BLOCK_MISS; payment term mapping requires review.,0,SAP_BLOCK_MISS,Late Night
INV00003820,2025-10-10,8,Approved,Scenario LEGITIMATE_UPR_EARLY_PAYMENT: standard queue movement; payment not before contractual due date.,0,NONE,Afternoon
INV00003821,2025-01-22,11,Approved,Cora/SAP date logic issue detected with code CORA_SYNC_ERR; payment term mapping requires review.,0,CORA_SYNC_ERR,Morning
INV00003822,2025-10-12,9,Approved,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,0,NONE,Evening
INV00003823,2025-07-31,2,Released,"Early release detected with no documented UPR, system defect, or clear audit owner. Categorized as insufficient audit trail requiring investigation.",0,NONE,Afternoon
INV00003824,2026-02-07,15,Approved,Scenario LOW_RISK_STANDARD_PROCESS: standard queue movement; payment not before contractual due date.,1,NONE,Late Night
INV00003825,2025-07-02,16,Approved,Urgent payment request submitted by business; approval/documentation requires validation before release.,0,NONE,Afternoon
INV00003826,2025-07-31,9,Approved,Scenario CORA_SAP_SYSTEM_ERROR: standard queue movement; payment not before contractual due date.,0,SAP_BLOCK_MISS,Evening
INV00003827,2025-09-15,5,Approved,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Morning
INV00003828,2026-03-29,4,Approved,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Morning
INV00003829,2025-11-24,17,Pending,Manual override or queue clearance behaviour observed; payment appears accelerated before contractual due date.,1,NONE,Morning
INV00003830,2025-11-05,13,Approved,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Evening
INV00003831,2025-05-27,7,Held,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Morning
INV00003832,2025-08-08,8,Released,Cora/SAP date logic issue detected with code SAP_BLOCK_MISS; payment term mapping requires review.,0,SAP_BLOCK_MISS,Morning
INV00003833,2025-04-06,13,Released,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Morning
INV00003834,2025-06-28,7,Pending,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,1,NONE,Morning
INV00003835,2026-01-15,12,Approved,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Late Night
INV00003836,2025-02-22,13,Released,Scenario NORMAL_ON_TIME: standard queue movement; payment not before contractual due date.,0,NONE,Morning
INV00003837,2025-03-19,5,Pending,Scenario LOW_RISK_STANDARD_PROCESS: standard queue movement; payment not before contractual due date.,0,NONE,Afternoon
